case_id,root_service,fault_type,service_family,budget,policy,avg_at_5,top1,top3,top5
logservice1_memory_1627619594,logservice1,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1627700223,logservice1,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627736494,logservice1,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627762043,logservice1,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_errno111_1626753001,logservice2,errno111,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_errno111_1626753269,logservice2,errno111,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625172320,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625204004,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625221783,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625304365,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625325873,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625379370,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625396241,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625421899,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625425518,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625469878,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625483091,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625511359,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625518598,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625530676,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625537669,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625567926,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625572292,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625617463,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625630457,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625644104,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625732122,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625756295,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625794522,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625804275,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625880190,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625924296,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626013929,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626050387,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626098044,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626109759,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626248439,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626258183,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626325133,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626366727,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626395096,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626412771,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626469838,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626498816,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626568670,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626765238,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626871639,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626880416,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626922974,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626926412,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627052258,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627069295,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627140613,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627227124,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627353437,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627365342,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627396756,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627410703,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627443936,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627464739,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627509937,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627516510,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627567356,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627590137,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627606370,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627648981,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627688890,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627737420,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627769554,logservice2,memory,logging,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_errno111_1626752402,mobservice1,errno111,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_errno111_1626752556,mobservice1,errno111,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625197067,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625224444,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625232540,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625247576,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1625379697,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625667742,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625703099,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625735045,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1625804210,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625827494,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625832716,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626011901,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626023193,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626027400,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626054650,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626117202,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626128984,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626159110,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626168632,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626242718,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626282681,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626299070,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626322156,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626326168,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626349453,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626444105,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626534607,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626538445,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626555752,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626607827,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626635810,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626640654,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626773018,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626850195,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626877506,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626897069,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626913833,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626933957,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626937894,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626954084,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626958838,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627163076,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627200697,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627219564,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627247170,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627279781,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627283259,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627347382,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1627382521,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627387214,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627447409,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1627484554,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627514424,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1627580206,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627612966,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627645613,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1627661901,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1627701774,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1627731923,mobservice1,memory,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625151823,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625182698,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625210087,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625240727,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625271564,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625296713,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625325200,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625383443,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625409300,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625436871,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625473216,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625505879,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625542705,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625580525,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625625195,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625667731,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625711646,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625756698,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625794482,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625841247,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626008252,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626040718,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626075193,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626114894,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626159261,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626191632,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626223304,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626255336,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626296585,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626336309,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626368186,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626404786,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626433510,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626462926,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626491905,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626520267,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626551052,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626580037,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626607583,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626632651,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626758435,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1626784630,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626821039,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626856553,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626884682,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1626917764,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626941760,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626968701,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1626999263,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1627024159,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1627051613,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1627083857,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1627112278,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1627135285,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,0.25,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
