case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,combined_reduction
dbservice1_memory_1626338404,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,59.0,10620.0,16.0,384.0,2,1,0.9897716752367461
dbservice1_memory_1626338404,dbservice1,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,195.0,35100.0,72.0,1728.0,3,3,0.9657680166865582
dbservice1_memory_1626338404,dbservice1,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,1656.0,298080.0,242.0,5808.0,6,5,0.7175331556110782
dbservice1_memory_1626343595,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,45.0,8100.0,16.0,384.0,2,1,0.9889054531188701
dbservice1_memory_1626343595,dbservice1,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,256.0,46080.0,72.0,1728.0,3,3,0.9374813652412711
dbservice1_memory_1626343595,dbservice1,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,749.0,134820.0,240.0,5760.0,6,5,0.8161632012553943
mobservice1_memory_1626349453,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,68.0,12240.0,16.0,384.0,2,1,0.9857259158751696
mobservice1_memory_1626349453,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,168.0,30240.0,72.0,1728.0,3,3,0.963853459972863
mobservice1_memory_1626349453,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,1269.0,228420.0,240.0,5760.0,6,5,0.7352103120759836
webservice1_file_move_1626351000,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.9845181868367785
webservice1_file_move_1626351000,webservice1,file_move,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,275.0,49500.0,72.0,1728.0,3,3,0.9476292706863767
webservice1_file_move_1626351000,webservice1,file_move,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,900.0,162000.0,240.0,5760.0,6,5,0.8284978224866589
mobservice2_qr_expired_1626353097,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,30.0,5400.0,8.0,192.0,1,1,0.9704783021856193
mobservice2_qr_expired_1626353097,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,64.0,11520.0,24.0,576.0,1,3,0.9361419068736142
mobservice2_qr_expired_1626353097,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,329.0,59220.0,40.0,960.0,1,5,0.6822933164396578
logservice2_memory_1626366727,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,0.0,0.0,16.0,384.0,2,1,0.9996229749631812
logservice2_memory_1626366727,logservice2,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,280.0,50400.0,72.0,1728.0,3,3,0.948818851251841
logservice2_memory_1626366727,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1129.0,203220.0,240.0,5760.0,6,5,0.7948159057437408
dbservice2_memory_1626367699,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,70.0,12600.0,16.0,384.0,2,1,0.9869803260934962
dbservice2_memory_1626367699,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,189.0,34020.0,72.0,1728.0,3,3,0.964153781360929
dbservice2_memory_1626367699,dbservice2,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,1895.0,341100.0,240.0,5760.0,6,5,0.6521869923590639
mobservice1_qr_expired_1626368186,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,28.0,5040.0,8.0,192.0,1,1,0.9474065138721351
mobservice1_qr_expired_1626368186,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,69.0,12420.0,24.0,576.0,1,3,0.8693606755126658
mobservice1_qr_expired_1626368186,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,192.0,34560.0,40.0,960.0,1,5,0.6429433051869722
logservice1_memory_1626371259,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,0.0,0.0,16.0,384.0,2,1,0.9996045232651548
logservice1_memory_1626371259,logservice1,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,87.0,15660.0,72.0,1728.0,3,3,0.9820923191002904
logservice1_memory_1626371259,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1029.0,185220.0,240.0,5760.0,6,5,0.8033121176543286
webservice1_memory_1626371978,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,57.0,10260.0,16.0,384.0,2,1,0.9883695010817544
webservice1_memory_1626371978,webservice1,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,173.0,31140.0,72.0,1728.0,3,3,0.9640857536222383
webservice1_memory_1626371978,webservice1,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1212.0,218160.0,240.0,5760.0,6,5,0.7553268209532551
dbservice2_memory_1626372232,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,56.0,10080.0,16.0,384.0,2,1,0.9886731181398973
dbservice2_memory_1626372232,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,468.0,84240.0,72.0,1728.0,3,3,0.9069429109566799
dbservice2_memory_1626372232,dbservice2,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1020.0,183600.0,240.0,5760.0,6,5,0.7950250048710787
webservice2_memory_1626374035,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,65.0,11700.0,16.0,384.0,2,1,0.9880849553333728
webservice2_memory_1626374035,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,299.0,53820.0,72.0,1728.0,3,3,0.9452286576347394
webservice2_memory_1626374035,webservice2,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,746.0,134280.0,240.0,5760.0,6,5,0.8619180027214104
redisservice1_memory_1626374212,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,65.0,11700.0,16.0,384.0,2,1,0.9880680135079092
redisservice1_memory_1626374212,redisservice1,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,402.0,72360.0,72.0,1728.0,3,3,0.9268440073464068
redisservice1_memory_1626374212,redisservice1,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,1147.0,206460.0,240.0,5760.0,6,5,0.7904496711890515
redisservice2_memory_1626375654,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,63.0,11340.0,16.0,384.0,2,1,0.9876544769895625
redisservice2_memory_1626375654,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,336.0,60480.0,72.0,1728.0,3,3,0.9344941747327453
redisservice2_memory_1626375654,redisservice2,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,1048.0,188640.0,240.0,5760.0,6,5,0.7952942960398292
mobservice2_qr_expired_1626386746,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,40.0,7200.0,8.0,192.0,1,1,0.9643002028397566
mobservice2_qr_expired_1626386746,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,98.0,17640.0,24.0,576.0,1,3,0.9120254998551145
mobservice2_qr_expired_1626386746,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,221.0,39780.0,40.0,960.0,1,5,0.8032454361054766
logservice1_memory_1626391352,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,0.0,0.0,16.0,384.0,2,1,0.9996710019020203
logservice1_memory_1626391352,logservice1,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,207.0,37260.0,72.0,1728.0,3,3,0.9665964118644939
logservice1_memory_1626391352,logservice1,memory,logging,0.5,anchored_service_random_rest,1,1,1,1,1.0,667.0,120060.0,240.0,5760.0,6,5,0.8922017169588239
dbservice1_memory_1626393113,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,88.0,15840.0,16.0,384.0,2,1,0.9866830829844866
dbservice1_memory_1626393113,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,341.0,61380.0,72.0,1728.0,3,3,0.9481999507510466
dbservice1_memory_1626393113,dbservice1,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,1337.0,240660.0,240.0,5760.0,6,5,0.797734548140852
logservice2_memory_1626395096,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,69.0,12420.0,16.0,384.0,2,1,0.9910673922143156
logservice2_memory_1626395096,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,460.0,82800.0,72.0,1728.0,3,3,0.941029719547928
logservice2_memory_1626395096,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1935.0,348300.0,240.0,5760.0,6,5,0.7529928840519046
mobservice1_qr_expired_1626404786,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,34.0,6120.0,8.0,192.0,1,1,0.9480237154150197
mobservice1_qr_expired_1626404786,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,140.0,25200.0,24.0,576.0,1,3,0.7877470355731225
mobservice1_qr_expired_1626404786,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,164.0,29520.0,40.0,960.0,1,5,0.7490118577075099
webservice1_memory_1626406508,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9896421930978186
webservice1_memory_1626406508,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,335.0,60300.0,72.0,1728.0,3,3,0.9531177724366242
webservice1_memory_1626406508,webservice1,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1607.0,289260.0,240.0,5760.0,6,5,0.777016915332638
dbservice1_memory_1626409893,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,16.0,384.0,2,1,0.9902714368722504
dbservice1_memory_1626409893,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,437.0,78660.0,72.0,1728.0,3,3,0.9443927948866938
dbservice1_memory_1626409893,dbservice1,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,1586.0,285480.0,240.0,5760.0,6,5,0.7985390553664813
redisservice2_memory_1626410429,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,84.0,15120.0,16.0,384.0,2,1,0.9896652401711794
redisservice2_memory_1626410429,redisservice2,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,460.0,82800.0,72.0,1728.0,3,3,0.9436547614286286
redisservice2_memory_1626410429,redisservice2,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,2080.0,374400.0,240.0,5760.0,6,5,0.7465904091509019
mobservice2_memory_1626411067,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.989973782473981
mobservice2_memory_1626411067,mobservice2,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,346.0,62280.0,72.0,1728.0,3,3,0.957622944307619
mobservice2_memory_1626411067,mobservice2,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,1108.0,199440.0,240.0,5760.0,6,5,0.8641455469929292
logservice2_memory_1626412771,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,66.0,11880.0,16.0,384.0,2,1,0.991975187468101
logservice2_memory_1626412771,logservice2,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,312.0,56160.0,72.0,1728.0,3,3,0.9621216285187075
logservice2_memory_1626412771,logservice2,memory,logging,0.5,anchored_service_random_rest,3,0,1,1,0.6,2518.0,453240.0,240.0,5760.0,6,5,0.6996584350830356
dbservice2_memory_1626415344,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,66.0,11880.0,16.0,384.0,2,1,0.9914719626168225
dbservice2_memory_1626415344,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,352.0,63360.0,72.0,1728.0,3,3,0.954739652870494
dbservice2_memory_1626415344,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1752.0,315360.0,240.0,5760.0,6,5,0.7767022696929239
webservice2_memory_1626417018,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,73.0,13140.0,16.0,384.0,2,1,0.9909065235809094
webservice2_memory_1626417018,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,543.0,97740.0,72.0,1728.0,3,3,0.9331181667809739
webservice2_memory_1626417018,webservice2,memory,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1128.0,203040.0,240.0,5760.0,6,5,0.8596038245854682
dbservice2_memory_1626419131,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,71.0,12780.0,16.0,384.0,2,1,0.9910827507722322
dbservice2_memory_1626419131,dbservice2,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,323.0,58140.0,72.0,1728.0,3,3,0.9594456185986019
dbservice2_memory_1626419131,dbservice2,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,1772.0,318960.0,240.0,5760.0,6,5,0.7800357665420257
logservice1_memory_1626419736,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,65.0,11700.0,16.0,384.0,2,1,0.991944
logservice1_memory_1626419736,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,353.0,63540.0,72.0,1728.0,3,3,0.956488
logservice1_memory_1626419736,logservice1,memory,logging,0.5,anchored_service_random_rest,1,1,1,1,1.0,1554.0,279720.0,240.0,5760.0,6,5,0.80968
mobservice2_qr_expired_1626422509,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,42.0,7560.0,8.0,192.0,1,1,0.9705493503533166
mobservice2_qr_expired_1626422509,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,115.0,20700.0,24.0,576.0,1,3,0.9191702758149076
mobservice2_qr_expired_1626422509,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,269.0,48420.0,40.0,960.0,1,5,0.8124002735354456
dbservice1_memory_1626425140,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,16.0,384.0,2,1,0.9888790344348899
dbservice1_memory_1626425140,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,339.0,61020.0,72.0,1728.0,3,3,0.9596730035090425
dbservice1_memory_1626425140,dbservice1,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1508.0,271440.0,240.0,5760.0,6,5,0.8218486098793043
webservice2_memory_1626427252,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,79.0,14220.0,16.0,384.0,2,1,0.9904327660076255
webservice2_memory_1626427252,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,326.0,58680.0,72.0,1728.0,3,3,0.9604260838803507
webservice2_memory_1626427252,webservice2,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1116.0,200880.0,240.0,5760.0,6,5,0.8646279627373138
mobservice2_memory_1626429148,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.990843122318887
mobservice2_memory_1626429148,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,321.0,57780.0,72.0,1728.0,3,3,0.9602373411377941
mobservice2_memory_1626429148,mobservice2,memory,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,1766.0,317880.0,240.0,5760.0,6,5,0.7837469430301086
dbservice2_memory_1626430015,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,16.0,384.0,2,1,0.9902043545488738
dbservice2_memory_1626430015,dbservice2,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,374.0,67320.0,72.0,1728.0,3,3,0.9519077270257846
dbservice2_memory_1626430015,dbservice2,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,1022.0,183960.0,240.0,5760.0,6,5,0.8678590831208993
mobservice1_qr_expired_1626433510,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,41.0,7380.0,8.0,192.0,1,1,0.9413023255813954
mobservice1_qr_expired_1626433510,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,153.0,27540.0,24.0,576.0,1,3,0.782046511627907
mobservice1_qr_expired_1626433510,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,242.0,43560.0,40.0,960.0,1,5,0.6548837209302325
webservice1_memory_1626434165,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,83.0,14940.0,16.0,384.0,2,1,0.9897214240294916
webservice1_memory_1626434165,webservice1,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,341.0,61380.0,72.0,1728.0,3,3,0.9576702967667158
webservice1_memory_1626434165,webservice1,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1155.0,207900.0,242.0,5808.0,6,5,0.8566553175733868
mobservice2_memory_1626439231,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9909872938205351
mobservice2_memory_1626439231,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,443.0,79740.0,72.0,1728.0,3,3,0.9464209612500987
mobservice2_memory_1626439231,mobservice2,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,1116.0,200880.0,240.0,5760.0,6,5,0.8640991239839002
dbservice2_memory_1626442568,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9905487047918563
dbservice2_memory_1626442568,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,311.0,55980.0,72.0,1728.0,3,3,0.9602002813870727
dbservice2_memory_1626442568,dbservice2,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,2128.0,383040.0,240.0,5760.0,6,5,0.7318546718530166
mobservice1_memory_1626444105,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,56.0,10080.0,16.0,384.0,2,1,0.9928787260106166
mobservice1_memory_1626444105,mobservice1,memory,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,452.0,81360.0,72.0,1728.0,3,3,0.9434544712127398
mobservice1_memory_1626444105,mobservice1,memory,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,1540.0,277200.0,240.0,5760.0,6,5,0.8074316047366272
redisservice1_memory_1626444115,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9906737443854634
redisservice1_memory_1626444115,redisservice1,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,583.0,104940.0,72.0,1728.0,3,3,0.9274071049407921
redisservice1_memory_1626444115,redisservice1,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,2296.0,413280.0,240.0,5760.0,6,5,0.714822376480196
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9907854923952072
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,442.0,79560.0,72.0,1728.0,3,3,0.9453423165368944
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,1599.0,287820.0,240.0,5760.0,6,5,0.8025981361197402
mobservice2_qr_expired_1626455756,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,42.0,7560.0,8.0,192.0,1,1,0.9700371057513915
mobservice2_qr_expired_1626455756,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,120.0,21600.0,24.0,576.0,1,3,0.9142857142857143
mobservice2_qr_expired_1626455756,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,386.0,69480.0,40.0,960.0,1,5,0.7277365491651206
mobservice2_memory_1626458752,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,67.0,12060.0,16.0,384.0,2,1,0.9916154592496765
mobservice2_memory_1626458752,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,330.0,59400.0,72.0,1728.0,3,3,0.9588130659767141
mobservice2_memory_1626458752,mobservice2,memory,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,2213.0,398340.0,240.0,5760.0,6,5,0.7277247736093144
dbservice2_memory_1626459595,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,66.0,11880.0,16.0,384.0,2,1,0.9913021276595745
dbservice2_memory_1626459595,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,289.0,52020.0,72.0,1728.0,3,3,0.9618808510638298
dbservice2_memory_1626459595,dbservice2,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,1465.0,263700.0,240.0,5760.0,6,5,0.8088936170212766
mobservice1_qr_expired_1626462926,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,43.0,7740.0,8.0,192.0,1,1,0.9338007010515774
mobservice1_qr_expired_1626462926,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,95.0,17100.0,24.0,576.0,1,3,0.8524787180771156
mobservice1_qr_expired_1626462926,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,347.0,62460.0,40.0,960.0,1,5,0.47070605908863294
logservice2_memory_1626469838,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,73.0,13140.0,16.0,384.0,2,1,0.9910845660944545
logservice2_memory_1626469838,logservice2,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,464.0,83520.0,72.0,1728.0,3,3,0.9438019144055059
logservice2_memory_1626469838,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,2262.0,407160.0,240.0,5760.0,6,5,0.7277905229016692
dbservice1_memory_1626473914,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,70.0,12600.0,16.0,384.0,2,1,0.991223943547733
dbservice1_memory_1626473914,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,458.0,82440.0,72.0,1728.0,3,3,0.9431097412604429
dbservice1_memory_1626473914,dbservice1,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1097.0,197460.0,240.0,5760.0,6,5,0.8626409278935843
mobservice2_memory_1626474951,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,92.0,16560.0,16.0,384.0,2,1,0.9890266174470566
mobservice2_memory_1626474951,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,439.0,79020.0,72.0,1728.0,3,3,0.9477054594909656
mobservice2_memory_1626474951,mobservice2,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,1582.0,284760.0,240.0,5760.0,6,5,0.8118515640178745
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9911331961644474
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,337.0,60660.0,72.0,1728.0,3,3,0.9596335261462013
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,2506.0,451080.0,240.0,5760.0,6,5,0.7044139912263675
mobservice2_qr_expired_1626488967,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,28.0,5040.0,8.0,192.0,1,1,0.9506228765571914
mobservice2_qr_expired_1626488967,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,121.0,21780.0,24.0,576.0,1,3,0.7890147225368064
mobservice2_qr_expired_1626488967,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,237.0,42660.0,40.0,960.0,1,5,0.5883352208380521
mobservice1_qr_expired_1626491905,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,42.0,7560.0,8.0,192.0,1,1,0.9391427225624117
mobservice1_qr_expired_1626491905,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,135.0,24300.0,24.0,576.0,1,3,0.8047103155911446
mobservice1_qr_expired_1626491905,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,321.0,57780.0,40.0,960.0,1,5,0.538860103626943
redisservice2_memory_1626496139,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,155.0,27900.0,16.0,384.0,2,1,0.9812071439961728
redisservice2_memory_1626496139,redisservice2,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,463.0,83340.0,72.0,1728.0,3,3,0.9434779142082602
redisservice2_memory_1626496139,redisservice2,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,2049.0,368820.0,240.0,5760.0,6,5,0.7511162494020093
dbservice2_memory_1626497813,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,75.0,13500.0,16.0,384.0,2,1,0.9908450704225352
dbservice2_memory_1626497813,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,432.0,77760.0,72.0,1728.0,3,3,0.9475866434562431
dbservice2_memory_1626497813,dbservice2,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1759.0,316620.0,240.0,5760.0,6,5,0.7874268080392467
webservice1_memory_1626498601,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,84.0,15120.0,16.0,384.0,2,1,0.9901419197314207
webservice1_memory_1626498601,webservice1,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,372.0,66960.0,72.0,1728.0,3,3,0.9563253471692355
webservice1_memory_1626498601,webservice1,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,1149.0,206820.0,240.0,5760.0,6,5,0.8648329009613918
logservice2_memory_1626498816,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,79.0,14220.0,16.0,384.0,2,1,0.9906251203635943
logservice2_memory_1626498816,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,372.0,66960.0,72.0,1728.0,3,3,0.9559064823017371
logservice2_memory_1626498816,logservice2,memory,logging,0.5,anchored_service_random_rest,5,0,0,1,0.2,1812.0,326160.0,240.0,5760.0,6,5,0.7869275507452914
webservice2_memory_1626506288,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,83.0,14940.0,16.0,384.0,2,1,0.9907032615026209
webservice2_memory_1626506288,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,383.0,68940.0,72.0,1728.0,3,3,0.9571272568433314
webservice2_memory_1626506288,webservice2,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,1222.0,219960.0,240.0,5760.0,6,5,0.8630605707629586
