dataset,service,fault,instance,budget,policy,seed,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,kept_trace_count,kept_anomalous_trace_count,full_anomalous_span_count,kept_anomalous_span_count,total_reduction,post_injection_trace_reduction,post_injection_span_reduction,top5_services
RE2-TT,ts-travel-service,delay,1,1.0,random,2034,1.0,1.0,1.0,1.0,5886,2505,5886,2505,401092,401092,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,1,1.0,random,2035,1.0,1.0,1.0,1.0,5886,2505,5886,2505,401092,401092,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,1,1.0,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,5886,2505,5886,2505,401092,401092,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,52992,0.40768000000000004,0.9500559075661573,0.8548899872667278,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.05,abnormality_topk,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,57482,0.40768000000000004,0.9500559075661573,0.842594849186029,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,coverage_aware,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,46437,0.40768000000000004,0.9500559075661573,0.8728397935293071,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-preserve-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.05,early_window,-1,1.0,1.0,1.0,1.0,6250,2683,3701,134,365185,16771,0.40784,0.9500559075661573,0.9540753316812027,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.05,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,57482,0.40768000000000004,0.9500559075661573,0.842594849186029,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,late_window,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,16428,0.40768000000000004,0.9500559075661573,0.9550145816503963,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.05,latency_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,52992,0.40768000000000004,0.9500559075661573,0.8548899872667278,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,latency_topk,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,57476,0.40768000000000004,0.9500559075661573,0.8426112792146446,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2026,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,16755,0.40768000000000004,0.9500559075661573,0.9541191450908444,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-station-service', 'ts-basic-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2027,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,20776,0.40768000000000004,0.9500559075661573,0.9431082875802675,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2028,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,14446,0.40768000000000004,0.9500559075661573,0.9604419677697605,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2029,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,19646,0.40768000000000004,0.9500559075661573,0.9462026096362118,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2030,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,14726,0.40768000000000004,0.9500559075661573,0.959675233101031,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-preserve-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2031,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,23636,0.40768000000000004,0.9500559075661573,0.9352766406068157,"['ts-travel-service', 'ts-seat-service', 'ts-station-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2032,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,19028,0.40768000000000004,0.9500559075661573,0.947894902583622,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2033,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,21069,0.40768000000000004,0.9500559075661573,0.9423059545162041,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2034,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,19613,0.40768000000000004,0.9500559075661573,0.9462929747935978,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.05,random,2035,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,13823,0.40768000000000004,0.9500559075661573,0.9621479524076838,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-admin-travel-service']"
RE2-TT,ts-travel-service,delay,2,0.05,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,6250,2683,3702,134,365185,55366,0.40768000000000004,0.9500559075661573,0.8483891726111423,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,81917,0.38624,0.9001118151323145,0.7756835576488629,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,abnormality_topk,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,83813,0.38624,0.9001118151323145,0.7704916686063228,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,coverage_aware,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,85287,0.38624,0.9001118151323145,0.7664553582430823,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,early_window,-1,1.0,1.0,1.0,1.0,6250,2683,3835,268,365185,34850,0.38639999999999997,0.9001118151323145,0.9045689171241973,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,83559,0.38624,0.9001118151323145,0.7711872064843847,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,late_window,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,33341,0.38624,0.9001118151323145,0.9087010693210291,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.1,latency_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,81917,0.38624,0.9001118151323145,0.7756835576488629,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,latency_topk,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,83524,0.38624,0.9001118151323145,0.7712830483179758,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2026,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,32374,0.38624,0.9001118151323145,0.9113490422662486,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2027,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,37148,0.38624,0.9001118151323145,0.8982762161644098,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2028,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,37506,0.38624,0.9001118151323145,0.897295891123677,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2029,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,39568,0.38624,0.9001118151323145,0.8916494379561044,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2030,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,32378,0.38624,0.9001118151323145,0.9113380889138382,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2031,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,41488,0.38624,0.9001118151323145,0.8863918287991018,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2032,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,36769,0.38624,0.9001118151323145,0.8993140463052973,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2033,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,37203,0.38624,0.9001118151323145,0.8981256075687665,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2034,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,34916,0.38624,0.9001118151323145,0.9043881868094253,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,random,2035,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,34447,0.38624,0.9001118151323145,0.9056724673795473,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-admin-travel-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.1,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,6250,2683,3836,268,365185,82995,0.38624,0.9001118151323145,0.7727316291742541,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-ticketinfo-service']"
RE2-TT,ts-travel-service,delay,2,0.25,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,134013,0.32176000000000005,0.7499068207230712,0.6330270958555253,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.25,abnormality_topk,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,147333,0.32176000000000005,0.7499068207230712,0.5965524323288196,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.25,coverage_aware,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,159898,0.32176000000000005,0.7499068207230712,0.5621452140695812,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.25,early_window,-1,1.0,1.0,1.0,1.0,6250,2683,4238,671,365185,91338,0.32192,0.7499068207230712,0.7498856743842162,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.25,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,149931,0.32176000000000005,0.7499068207230712,0.5894382299382505,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.25,late_window,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,85909,0.32176000000000005,0.7499068207230712,0.7647521119432616,"['ts-travel-service', 'ts-seat-service', 'ts-route-service', 'ts-basic-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,latency_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,4238,671,365185,123088,0.32192,0.7499068207230712,0.6629434396264906,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-admin-travel-service']"
RE2-TT,ts-travel-service,delay,2,0.25,latency_topk,-1,1.0,1.0,1.0,1.0,6250,2683,4238,671,365185,127255,0.32192,0.7499068207230712,0.6515327847529335,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-admin-travel-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2026,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,91093,0.32176000000000005,0.7499068207230712,0.7505565672193546,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2027,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,93042,0.32176000000000005,0.7499068207230712,0.7452195462573764,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2028,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,92056,0.32176000000000005,0.7499068207230712,0.7479195476265454,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2029,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,91386,0.32176000000000005,0.7499068207230712,0.7497542341552912,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2030,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,81265,0.32176000000000005,0.7499068207230712,0.7774689540917616,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2031,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,92634,0.32176000000000005,0.7499068207230712,0.7463367882032395,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2032,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,86793,0.32176000000000005,0.7499068207230712,0.7623314210605583,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2033,1.0,1.0,1.0,1.0,6250,2683,4238,671,365185,91099,0.32192,0.7499068207230712,0.750540137190739,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-station-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2034,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,87286,0.32176000000000005,0.7499068207230712,0.7609814203759738,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.25,random,2035,1.0,1.0,1.0,1.0,6250,2683,4238,671,365185,90267,0.32192,0.7499068207230712,0.7528184344921067,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.25,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,6250,2683,4239,671,365185,135221,0.32176000000000005,0.7499068207230712,0.6297191834275778,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,314739,0.21455999999999997,0.4998136414461424,0.13813820392403853,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,abnormality_topk,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,314741,0.21455999999999997,0.4998136414461424,0.13813272724783332,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,coverage_aware,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,240891,0.21455999999999997,0.4998136414461424,0.34035899612525156,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,early_window,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,185143,0.21455999999999997,0.4998136414461424,0.4930158686693046,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.5,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,254424,0.21455999999999997,0.4998136414461424,0.30330106658269096,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,late_window,-1,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,180047,0.21440000000000003,0.4998136414461424,0.5069704396401824,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,latency_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,297116,0.21455999999999997,0.4998136414461424,0.18639593630625573,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,latency_topk,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,298361,0.21455999999999997,0.4998136414461424,0.1829867053685118,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2026,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,179635,0.21440000000000003,0.4998136414461424,0.5080986349384559,"['ts-travel-service', 'ts-seat-service', 'ts-food-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2027,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,184939,0.21440000000000003,0.4998136414461424,0.49357448964223616,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2028,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,186845,0.21440000000000003,0.4998136414461424,0.48835521721867003,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2029,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,191387,0.21440000000000003,0.4998136414461424,0.4759176855566357,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2030,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,180036,0.21440000000000003,0.4998136414461424,0.507000561359311,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2031,1.0,1.0,1.0,1.0,6250,2683,4910,1342,365185,183905,0.21440000000000003,0.4998136414461424,0.4964059312403303,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2032,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,177149,0.21455999999999997,0.4998136414461424,0.5149061434615332,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2033,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,184459,0.21455999999999997,0.4998136414461424,0.4948888919314868,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service', 'ts-food-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2034,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,169475,0.21455999999999997,0.4998136414461424,0.5359201500609281,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,0.5,random,2035,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,186964,0.21455999999999997,0.4998136414461424,0.48802935498446,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-station-service']"
RE2-TT,ts-travel-service,delay,2,0.5,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,6250,2683,4909,1342,365185,314741,0.21455999999999997,0.4998136414461424,0.13813272724783332,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,abnormality_topk,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,coverage_aware,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,early_window,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,late_window,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,latency_service_diversity,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,latency_topk,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2026,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2027,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2028,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2029,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2030,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2031,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2032,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2033,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2034,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,random,2035,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,2,1.0,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,6250,2683,6250,2683,365185,365185,0.0,0.0,0.0,"['ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-food-service', 'ts-route-service']"
RE2-TT,ts-travel-service,delay,3,0.05,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,6212,2723,3626,136,433345,54152,0.41629104958145524,0.950055086301873,0.8750372105366394,"['ts-travel-service', 'ts-seat-service', 'ts-train-service', 'ts-route-service', 'ts-station-service']"
