case_id,root_service,service,fault_type,service_family,budget,selected,label,service_order_position,deterministic_score,deterministic_trace_score,deterministic_metric_score,trace_rows_obs,trace_rows_base,trace_rows_ratio,mean_latency_obs,mean_latency_base,mean_latency_delta_ratio,max_latency_obs,max_latency_base,error_rate_obs,error_rate_base,error_rate_delta,trace_byte_obs,trace_byte_base,endpoint_count,cpu_obs,cpu_base,cpu_delta,cpu_abs_z,memory_obs,memory_base,memory_delta,memory_abs_z,net_in_err_obs,net_in_err_base,net_in_err_delta,net_in_err_abs_z,net_out_err_obs,net_out_err_base,net_out_err_delta,net_out_err_abs_z
logservice1_memory_1626575299,logservice1,dbservice1,memory,logging,0.5,1.0,0,3,0.5082110879114924,0.013198664180515483,0.6187655296637211,248.0,248.0,1.0,147.86883064516127,147.0922620967742,0.005279465672206193,441.62,483.636,0.04032258064516129,0.06451612903225806,-0.024193548387096774,44640.0,44640.0,1.0,1.989080354825882,1.9905209178013883,-0.001440562975506321,0.15608151887283472,0.33092135022706665,0.3364751617481583,-0.005553811521091634,0.6187655296637211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,dbservice2,memory,logging,0.5,1.0,0,4,0.305109777770174,0.05357142857142857,0.3144229364984318,244.0,224.0,1.0892857142857142,157.36512704918033,160.4544955357143,-0.019253860580343368,384.359,402.009,0.06557377049180328,0.08928571428571429,-0.023711943793911006,43920.0,40320.0,1.0,2.982699378063713,2.979874175839698,0.0028252022240149444,0.3144229364984318,0.4234343369801839,0.42337171236673987,6.262461344402892e-05,0.027387662631284053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,redisservice1,memory,logging,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,redisservice2,memory,logging,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,logservice1,memory,logging,0.5,1.0,1,0,0.889547498315312,0.03181534603067975,1.0721651903557903,243.0,233.0,1.0429184549356223,430.63341563786014,429.5913519313305,0.002425709227722545,754.0740000000001,681.5360000000001,0.06172839506172839,0.09012875536480687,-0.02840036030307848,43740.0,41940.0,1.0,4.079875800453573,4.05007302743515,0.029802773018422712,1.0721651903557903,0.4713575045267741,0.4701961676279704,0.001161336898803711,0.17180971320544985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,logservice2,memory,logging,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,webservice1,qr_expired,mobile,0.25,1.0,0,1,22413.437447447457,0.7580889637548611,28015.849198104628,41.0,40.0,1.025,1136.8673658536584,876.3769500000001,0.29723558550194445,11462.619999999999,1138.85,0.0975609756097561,0.1,-0.0024390243902439046,7380.0,7200.0,1.0,3.985429466919368,4.013445316117473,-0.028015849198104625,28015.849198104628,0.4087390899658203,0.4056689739227295,0.0030701160430908203,3070.1160430908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,webservice2,qr_expired,mobile,0.25,1.0,0,2,52764.842742129884,0.7502788983237523,65955.11557903944,32.0,47.0,0.6808510638297872,895.36059375,874.7892127659575,0.02351581464864982,1120.592,1140.118,0.125,0.0,0.125,5760.0,8460.0,1.0,5.000534992586662,5.066490108165701,-0.06595511557903944,65955.11557903944,0.434079647064209,0.4463005065917969,-0.01222085952758789,12220.85952758789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,mobservice1,qr_expired,mobile,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,mobservice2,qr_expired,mobile,0.25,1.0,1,0,61332.210943945094,6.744356774957735,76656.83323396266,32.0,38.0,0.8421052631578947,467.98040625,129.6399210526316,2.609847973140989,11072.839,243.474,0.03125,0.0,0.03125,5760.0,6840.0,1.0,0.9953927584242731,1.0720495916582358,-0.07665683323396266,76656.83323396266,0.22303314305696564,0.22301426774726155,1.8875309704097232e-05,18.875309704097234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,dbservice1,qr_expired,mobile,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,dbservice2,qr_expired,mobile,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,redisservice1,qr_expired,mobile,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,redisservice2,qr_expired,mobile,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,logservice1,qr_expired,mobile,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,logservice2,qr_expired,mobile,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,webservice1,qr_expired,mobile,0.5,1.0,0,1,22413.437447447457,0.7580889637548611,28015.849198104628,41.0,40.0,1.025,1136.8673658536584,876.3769500000001,0.29723558550194445,11462.619999999999,1138.85,0.0975609756097561,0.1,-0.0024390243902439046,7380.0,7200.0,1.0,3.985429466919368,4.013445316117473,-0.028015849198104625,28015.849198104628,0.4087390899658203,0.4056689739227295,0.0030701160430908203,3070.1160430908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,webservice2,qr_expired,mobile,0.5,1.0,0,2,52764.842742129884,0.7502788983237523,65955.11557903944,32.0,47.0,0.6808510638297872,895.36059375,874.7892127659575,0.02351581464864982,1120.592,1140.118,0.125,0.0,0.125,5760.0,8460.0,1.0,5.000534992586662,5.066490108165701,-0.06595511557903944,65955.11557903944,0.434079647064209,0.4463005065917969,-0.01222085952758789,12220.85952758789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,mobservice1,qr_expired,mobile,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,mobservice2,qr_expired,mobile,0.5,1.0,1,0,61332.210943945094,6.744356774957735,76656.83323396266,32.0,38.0,0.8421052631578947,467.98040625,129.6399210526316,2.609847973140989,11072.839,243.474,0.03125,0.0,0.03125,5760.0,6840.0,1.0,0.9953927584242731,1.0720495916582358,-0.07665683323396266,76656.83323396266,0.22303314305696564,0.22301426774726155,1.8875309704097232e-05,18.875309704097234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,dbservice1,qr_expired,mobile,0.5,1.0,0,3,10224.158812100539,0.4963264805267419,12779.578107025014,35.0,45.0,0.7777777777777778,163.60294285714286,145.44037777777777,0.1248797985599031,404.901,212.194,0.05714285714285714,0.044444444444444446,0.012698412698412695,6300.0,8100.0,1.0,1.9895870476320539,1.9829780657335265,0.006608981898527322,6608.981898527322,0.3422381746184704,0.3294585965114454,0.012779578107025014,12779.578107025014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,dbservice2,qr_expired,mobile,0.5,1.0,0,4,7112.498262914482,0.6186232601205128,8889.849549567953,37.0,41.0,0.9024390243902439,166.0603783783784,152.9288048780488,0.08586723417345228,389.90599999999995,352.173,0.13513513513513514,0.04878048780487805,0.08635464733025709,6660.0,7380.0,1.0,2.9855877434332108,2.976697893883643,0.008889849549567952,8889.849549567953,0.42289209365844727,0.42288351058959955,8.583068847711761e-06,8.583068847711761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,redisservice1,qr_expired,mobile,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,redisservice2,qr_expired,mobile,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,logservice1,qr_expired,mobile,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1626576971,mobservice2,logservice2,qr_expired,mobile,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,webservice1,qr_expired,mobile,0.25,1.0,0,1,15419.134474850225,2.0728704226494696,19271.32700553447,36.0,40.0,0.9,1452.4463333333333,873.42815,0.6629259468375657,11527.65,1137.8999999999999,0.1388888888888889,0.05,0.08888888888888889,6480.0,7200.0,1.0,3.9981352815899616,4.017406608595496,-0.019271327005534467,19271.32700553447,0.41187429428100586,0.41492605209350586,-0.0030517578125,3051.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,webservice2,qr_expired,mobile,0.25,1.0,0,2,13546.291402805406,0.23999999999999996,16932.564253506756,27.0,45.0,0.6,870.6402592592593,895.3170888888889,-0.02756211172094806,980.471,1118.04,0.037037037037037035,0.13333333333333333,-0.0962962962962963,4860.0,8100.0,1.0,5.005145777895972,4.9882132136424655,0.016932564253506754,16932.564253506756,0.441469669342041,0.4353079795837402,0.006161689758300837,6161.689758300837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,mobservice1,qr_expired,mobile,0.25,1.0,1,0,7760.529273116904,6.407069597870726,9692.65275439879,35.0,33.0,1.0606060606060606,459.2665999999999,131.1228181818182,2.5025680988885504,11153.181999999999,286.194,0.02857142857142857,0.0,0.02857142857142857,6300.0,5940.0,1.0,3.0580126405468007,3.048319987792402,0.00969265275439879,9692.65275439879,0.3524468739827473,0.3524560928344726,-9.21885172527892e-06,9.21885172527892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,mobservice2,qr_expired,mobile,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,dbservice1,qr_expired,mobile,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,dbservice2,qr_expired,mobile,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,redisservice1,qr_expired,mobile,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,redisservice2,qr_expired,mobile,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,logservice1,qr_expired,mobile,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,logservice2,qr_expired,mobile,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,webservice1,qr_expired,mobile,0.5,1.0,0,1,15419.134474850225,2.0728704226494696,19271.32700553447,36.0,40.0,0.9,1452.4463333333333,873.42815,0.6629259468375657,11527.65,1137.8999999999999,0.1388888888888889,0.05,0.08888888888888889,6480.0,7200.0,1.0,3.9981352815899616,4.017406608595496,-0.019271327005534467,19271.32700553447,0.41187429428100586,0.41492605209350586,-0.0030517578125,3051.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,webservice2,qr_expired,mobile,0.5,1.0,0,2,13546.291402805406,0.23999999999999996,16932.564253506756,27.0,45.0,0.6,870.6402592592593,895.3170888888889,-0.02756211172094806,980.471,1118.04,0.037037037037037035,0.13333333333333333,-0.0962962962962963,4860.0,8100.0,1.0,5.005145777895972,4.9882132136424655,0.016932564253506754,16932.564253506756,0.441469669342041,0.4353079795837402,0.006161689758300837,6161.689758300837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,mobservice1,qr_expired,mobile,0.5,1.0,1,0,7760.529273116904,6.407069597870726,9692.65275439879,35.0,33.0,1.0606060606060606,459.2665999999999,131.1228181818182,2.5025680988885504,11153.181999999999,286.194,0.02857142857142857,0.0,0.02857142857142857,6300.0,5940.0,1.0,3.0580126405468007,3.048319987792402,0.00969265275439879,9692.65275439879,0.3524468739827473,0.3524560928344726,-9.21885172527892e-06,9.21885172527892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,mobservice2,qr_expired,mobile,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,dbservice1,qr_expired,mobile,0.5,1.0,0,3,3973.5091793043853,0.15714285714285714,4966.690045559053,31.0,42.0,0.7380952380952381,145.12809677419355,145.18016666666668,-0.0003586570650017238,191.298,293.878,0.0967741935483871,0.11904761904761904,-0.022273425499231947,5580.0,7560.0,1.0,1.9925033975018156,1.9904469929757342,0.002056404526081357,2056.404526081357,0.335126156609438,0.33015946656387896,0.004966690045559052,4966.690045559053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,dbservice2,qr_expired,mobile,0.5,1.0,0,4,10722.89764635986,0.18139534883720929,13403.395313763778,30.0,43.0,0.6976744186046512,145.95633333333336,153.15204651162793,-0.046984113775771455,221.006,193.206,0.03333333333333333,0.06976744186046512,-0.03643410852713178,5400.0,7740.0,1.0,2.992581419744358,2.979178024430594,0.013403395313763777,13403.395313763778,0.42170572280883784,0.4217100143432617,-4.291534423883636e-06,4.291534423883636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,redisservice1,qr_expired,mobile,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,redisservice2,qr_expired,mobile,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,logservice1,qr_expired,mobile,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1626580037,mobservice1,logservice2,qr_expired,mobile,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,webservice1,memory,database,0.25,1.0,0,1,1.0577564744384018,0.02194885608826391,1.2947595229376723,131.0,129.0,1.0155038759689923,856.1122137404581,851.8032713178295,0.005058612202747424,1071.199,1028.014,0.04580152671755725,0.06976744186046512,-0.023965915142907863,23580.0,23220.0,1.0,4.018404280691836,4.046793138343352,-0.028388857651515664,1.2947595229376723,0.41154543558756507,0.41051681836446124,0.0010286172231038226,0.26979252219216576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,webservice2,memory,database,0.25,1.0,0,2,0.9065193384515553,0.05088681744132345,1.0695406512627896,128.0,126.0,1.0158730158730158,865.770796875,860.5820634920634,0.006029330151132547,1069.78,1040.3439999999998,0.0859375,0.07936507936507936,0.006572420634920639,23040.0,22680.0,1.0,5.01955524590784,5.064027308357375,-0.04447206244953428,1.0695406512627896,0.43871275583902997,0.43868064880371094,3.210703531902892e-05,0.005574503234350653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,mobservice1,memory,database,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,mobservice2,memory,database,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,dbservice1,memory,database,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,dbservice2,memory,database,0.25,1.0,1,0,1.164097882258954,0.02113495415610412,1.4287036601285623,130.0,130.0,1.0,147.12731538461537,145.89393076923076,0.008453981662441648,262.473,221.052,0.05384615384615385,0.06153846153846154,-0.007692307692307693,23400.0,23400.0,1.0,2.9784244423115873,2.986873046831886,-0.00844860452029872,1.3401122567975718,0.4289170900980631,0.4248143831888835,0.004102706909179632,1.4287036601285623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,redisservice1,memory,database,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,redisservice2,memory,database,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,logservice1,memory,database,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,logservice2,memory,database,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,webservice1,memory,database,0.5,1.0,0,1,0.17798990524094083,0.04488188976377953,0.1663850193464516,235.0,254.0,0.9251968503937008,902.825910638298,946.2126929133858,-0.04585309687772217,11466.438999999998,11515.401,0.04680851063829787,0.07480314960629922,-0.027994638968001348,42300.0,45720.0,1.0,4.024891234298613,4.02589544217387,-0.0010042078752574568,0.03581284348469959,0.41002134482065833,0.4105006456375122,-0.00047930081685387815,0.1663850193464516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,webservice2,memory,database,0.5,1.0,0,2,0.8245459320173699,0.29187834046716365,0.6658344894377578,238.0,252.0,0.9444444444444444,953.4887478991596,864.122884920635,0.10341800285353214,11467.268,1194.264,0.06722689075630252,0.09523809523809523,-0.028011204481792715,42840.0,45360.0,1.0,5.010311982257717,5.040754463213546,-0.030442480955829687,0.6658344894377578,0.4358970324198405,0.4386619726816813,-0.002764940261840765,0.4090067994372621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,mobservice1,memory,database,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,mobservice2,memory,database,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,dbservice1,memory,database,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,dbservice2,memory,database,0.5,1.0,1,0,1.7296758917177897,0.04967998697129154,2.0999948809331226,241.0,246.0,0.9796747967479674,148.6752033195021,146.47890650406504,0.014993946008028811,262.473,221.052,0.04149377593360996,0.0975609756097561,-0.056067199676146144,43380.0,44280.0,1.0,2.9778791823020776,2.9887320451341166,-0.010852862832039012,2.0999948809331226,0.4258745511372884,0.4247930844624837,0.0010814666748046875,0.37607945598533027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,redisservice1,memory,database,0.5,1.0,0,3,43.369134665438345,0.036710130391173525,54.16553066880896,936.0,997.0,0.9388164493480441,3.6048760683760683,3.883482447342026,-0.07174137716436554,39.966,40.478,0.0010683760683760685,0.0020060180541624875,-0.000937641985786419,168480.0,179460.0,2.0,3.1513398304460036,3.1441278152105174,0.007212015235486202,0.30792335313259817,0.4267768859863281,0.42539469401041663,0.0013821919759114953,54.16553066880896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
